date,report_org_code,org_code,activity,humanitarian_or_development,state,township,beneficiaries,new_beneficiaries
44805,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,35,0
44805,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,377,0
44805,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,99,0
44805,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,1471,1471
44805,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,16,0
44805,org_2254,org_2254,food distribution,Humanitarian,Rakhine,Buthidaung,484,0
44805,org_9566,org_9566,food distribution,Humanitarian,Shan (South),Pekon,4000,4000
44805,org_9566,org_9566,food distribution,Humanitarian,Kayah,Mese,1260,0
44805,org_9566,org_9566,food distribution,Humanitarian,Mon,Ye,50,0
44805,org_9566,org_9566,multi-purpose cash transfer,Humanitarian,Bago (East),Htantabin,2706,0
44805,org_9566,org_9566,multi-purpose cash transfer,Humanitarian,Bago (East),Kyaukkyi,1284,0
44805,org_9566,org_9566,food distribution,Humanitarian,Kayah,Shadaw,2599,596
44805,org_9566,org_9566,multi-purpose cash transfer,Humanitarian,Mon,Bilin,7122,0
44805,org_9566,org_9566,food distribution,Humanitarian,Tanintharyi,Launglon,1000,0
44805,org_9566,org_9566,multi-purpose cash transfer,Humanitarian,Bago (East),Kyaukkyi,2964,0
44805,org_9566,org_9566,food distribution,Humanitarian,Kayin,Myawaddy,3424,0
44805,org_9566,org_9566,multi-purpose cash transfer,Humanitarian,Bago (East),Kyaukkyi,1321,0
44805,org_9566,org_9566,multi-purpose cash transfer,Humanitarian,Mon,Thaton,3392,0
44805,org_9566,org_9566,multi-purpose cash transfer,Humanitarian,Bago (East),Kyaukkyi,2109,0
44805,org_9566,org_9566,multi-purpose cash transfer,Humanitarian,Bago (East),Kyaukkyi,3012,0
44805,org_9566,org_9566,multi-purpose cash transfer,Humanitarian,Kayin,Thandaunggyi,2695,0
44805,org_9566,org_9566,food distribution,Humanitarian,Tanintharyi,Dawei,910,0
44805,org_9566,org_9566,food distribution,Humanitarian,Kayah,Loikaw,4503,4503
44805,org_9566,org_9566,food distribution,Humanitarian,Kayah,Demoso,1718,1718
44805,org_9566,org_9566,food distribution,Humanitarian,Kayin,Hpapun,4739,4739
44805,org_9566,org_9566,multi-purpose cash transfer,Humanitarian,Kayah,Hpruso,2158,2158
44805,org_9566,org_9566,multi-purpose cash transfer,Humanitarian,Kayah,Hpruso,2179,2179
44805,org_9566,org_9566,multi-purpose cash transfer,Humanitarian,Kayin,Hpa-An,2573,2573
44805,org_9566,org_9566,multi-purpose cash transfer,Humanitarian,Kayin,Hpa-An,2582,2562
44713,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Kachin,Waingmaw,667,0
44713,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Kachin,Waingmaw,427,427
44743,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Kachin,Waingmaw,324,324
44743,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Kachin,Waingmaw,973,0
44774,org_9632,org_9632,food distribution,Humanitarian,Kachin,Waingmaw,320,320
44774,org_9632,org_9632,food distribution,Humanitarian,Kachin,Waingmaw,134,134
44774,org_9632,org_9632,food distribution,Humanitarian,Kachin,Waingmaw,176,176
44774,org_9632,org_9632,food distribution,Humanitarian,Kachin,Waingmaw,159,159
44805,org_9632,org_9632,food distribution,Humanitarian,Kachin,Waingmaw,320,0
44805,org_9632,org_9632,food distribution,Humanitarian,Kachin,Waingmaw,134,0
44805,org_9632,org_9632,food distribution,Humanitarian,Kachin,Waingmaw,176,0
44805,org_9632,org_9632,food distribution,Humanitarian,Kachin,Waingmaw,159,0
44774,org_9632,org_9632,food distribution,Humanitarian,Kachin,Mansi,111,0
44774,org_9632,org_9632,food distribution,Humanitarian,Kachin,Mansi,486,486
44805,org_9632,org_9632,food distribution,Humanitarian,Kachin,Mansi,111,0
44805,org_9632,org_9632,food distribution,Humanitarian,Kachin,Mansi,486,0
44743,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Namtu,129,0
44743,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Namtu,60,0
44743,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Namtu,78,78
44743,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Namtu,61,61
44743,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Namtu,46,46
44743,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Namtu,6,6
44743,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Namtu,6,6
44743,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Namtu,6,6
44743,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Namtu,3,3
44743,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Namtu,14,14
44743,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Namtu,7,7
44743,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Muse,530,0
44743,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Muse,51,51
44743,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Muse,31,31
44743,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Muse,7,0
44774,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Namtu,129,0
44774,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Namtu,60,0
44774,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Namtu,78,0
44774,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Namtu,61,0
44774,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Namtu,46,0
44774,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Namtu,6,0
44774,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Namtu,6,0
44774,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Namtu,6,0
44774,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Namtu,3,0
44774,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Namtu,14,0
44774,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Namtu,7,0
44743,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Kyaukme,12,12
44774,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Kyaukme,12,0
44743,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Kyaukme,8,8
44774,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Kyaukme,8,0
44743,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Kyaukme,7,7
44774,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Kyaukme,7,0
44743,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Kyaukme,7,7
44774,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Kyaukme,7,0
44774,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Muse,530,0
44774,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Muse,51,0
44774,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Muse,31,0
44774,org_9632,org_9632,multi-purpose cash transfer,Humanitarian,Shan (North),Muse,7,0
44774,org_9632,org_9632,food distribution,Humanitarian,Shan (North),Kyaukme,39,39
44774,org_9632,org_9632,food distribution,Humanitarian,Shan (North),Kyaukme,55,55
44774,org_9632,org_9632,food distribution,Humanitarian,Shan (North),Kyaukme,18,18
44774,org_9632,org_9632,food distribution,Humanitarian,Shan (North),Kyaukme,63,63
44774,org_9632,org_9632,food distribution,Humanitarian,Shan (North),Kyaukme,40,40
44774,org_9632,org_9632,food distribution,Humanitarian,Shan (North),Kyaukme,53,53
44774,org_9632,org_9632,food distribution,Humanitarian,Shan (North),Kyaukme,51,51
44774,org_9632,org_9632,food distribution,Humanitarian,Shan (North),Kyaukme,42,42
44774,org_9632,org_9632,food distribution,Humanitarian,Shan (North),Kyaukme,71,71
44774,org_9632,org_9632,food distribution,Humanitarian,Shan (North),Kyaukme,54,54
44774,org_9632,org_9632,food distribution,Humanitarian,Shan (North),Kyaukme,61,61
44805,org_9632,org_9632,food distribution,Humanitarian,Shan (North),Kyaukme,39,0
44805,org_9632,org_9632,food distribution,Humanitarian,Shan (North),Kyaukme,55,0
44805,org_9632,org_9632,food distribution,Humanitarian,Shan (North),Kyaukme,18,0
44805,org_9632,org_9632,food distribution,Humanitarian,Shan (North),Kyaukme,63,0
44805,org_9632,org_9632,food distribution,Humanitarian,Shan (North),Kyaukme,40,0
44805,org_9632,org_9632,food distribution,Humanitarian,Shan (North),Kyaukme,53,0
44805,org_9632,org_9632,food distribution,Humanitarian,Shan (North),Kyaukme,51,0
44805,org_9632,org_9632,food distribution,Humanitarian,Shan (North),Kyaukme,42,0
44805,org_9632,org_9632,food distribution,Humanitarian,Shan (North),Kyaukme,71,0
44805,org_9632,org_9632,food distribution,Humanitarian,Shan (North),Kyaukme,54,0
44805,org_9632,org_9632,food distribution,Humanitarian,Shan (North),Kyaukme,61,0
44774,org_9632,org_9632,food distribution,Humanitarian,Shan (North),Muse,223,223
44774,org_9632,org_9632,food distribution,Humanitarian,Shan (North),Muse,244,244
44774,org_9632,org_9632,food distribution,Humanitarian,Shan (North),Muse,105,105
44805,org_9632,org_9632,food distribution,Humanitarian,Shan (North),Muse,223,0
44805,org_9632,org_9632,food distribution,Humanitarian,Shan (North),Muse,244,0
44805,org_9632,org_9632,food distribution,Humanitarian,Shan (North),Muse,105,0
44805,org_9632,org_9632,"crop, vegetable and seed kits",Humanitarian,Rakhine,Sittwe,10,0
44805,org_9632,org_9632,"crop, vegetable and seed kits",Humanitarian,Rakhine,Sittwe,70,70
44805,org_9632,org_9632,"crop, vegetable and seed kits",Humanitarian,Rakhine,Sittwe,10,0
44805,org_9632,org_9632,"crop, vegetable and seed kits",Humanitarian,Rakhine,Sittwe,55,55
44805,org_9632,org_9632,"crop, vegetable and seed kits",Humanitarian,Rakhine,Sittwe,10,0
44805,org_9632,org_9632,"crop, vegetable and seed kits",Humanitarian,Rakhine,Sittwe,75,75
44805,org_9632,org_9632,"crop, vegetable and seed kits",Humanitarian,Rakhine,Sittwe,10,0
44805,org_9632,org_9632,"crop, vegetable and seed kits",Humanitarian,Rakhine,Sittwe,75,75
44805,org_9632,org_9632,"crop, vegetable and seed kits",Humanitarian,Rakhine,Sittwe,10,0
44805,org_9632,org_9632,"crop, vegetable and seed kits",Humanitarian,Rakhine,Sittwe,75,75
44805,org_9632,org_9632,"crop, vegetable and seed kits",Humanitarian,Rakhine,Pauktaw,10,0
44805,org_9632,org_9632,"crop, vegetable and seed kits",Humanitarian,Rakhine,Pauktaw,45,45
44805,org_9632,org_9632,"crop, vegetable and seed kits",Humanitarian,Rakhine,Pauktaw,10,0
44805,org_9632,org_9632,"crop, vegetable and seed kits",Humanitarian,Rakhine,Pauktaw,55,55
44805,org_9632,org_9632,FFS and farmer training,Humanitarian,Rakhine,Pauktaw,10,0
44805,org_9632,org_9632,FFS and farmer training,Humanitarian,Rakhine,Pauktaw,90,0
44805,org_9632,org_9632,FFS and farmer training,Humanitarian,Rakhine,Pauktaw,10,0
44805,org_9632,org_9632,FFS and farmer training,Humanitarian,Rakhine,Pauktaw,60,60
44805,org_9632,org_9632,FFS and farmer training,Humanitarian,Rakhine,Pauktaw,10,0
44805,org_9632,org_9632,FFS and farmer training,Humanitarian,Rakhine,Pauktaw,50,0
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,176,176
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,76,76
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,200,200
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,221,221
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,74,74
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,66,66
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,60,60
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,35,35
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,84,84
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,128,128
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,65,65
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,85,85
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,688,688
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,130,130
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,89,89
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,41,41
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,91,91
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,121,121
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,102,102
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,124,124
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,120,120
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,149,149
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,116,116
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,76,76
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,155,155
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,105,105
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,94,94
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,174,174
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,170,170
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,115,115
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,95,95
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,53,53
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,121,121
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,98,98
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,71,71
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,64,64
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,127,127
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,72,72
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,50,50
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,57,57
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,84,84
44774,org_8415,org_7161,FFS and farmer training,Humanitarian,Ayeyarwady,Bogale,63,63
44774,org_8415,org_9369,FFS and farmer training,Humanitarian,Ayeyarwady,Labutta,135,135
44774,org_8415,org_9369,FFS and farmer training,Humanitarian,Ayeyarwady,Labutta,162,162
44774,org_8415,org_9369,FFS and farmer training,Humanitarian,Ayeyarwady,Labutta,98,98
44774,org_8415,org_9369,FFS and farmer training,Humanitarian,Ayeyarwady,Labutta,68,68
44774,org_8415,org_9369,FFS and farmer training,Humanitarian,Ayeyarwady,Labutta,130,130
44774,org_8415,org_9369,FFS and farmer training,Humanitarian,Ayeyarwady,Labutta,30,30
44774,org_8415,org_9369,FFS and farmer training,Humanitarian,Ayeyarwady,Labutta,22,22
44774,org_8415,org_9369,FFS and farmer training,Humanitarian,Ayeyarwady,Labutta,144,144
44774,org_8415,org_9369,FFS and farmer training,Humanitarian,Ayeyarwady,Labutta,82,82
44774,org_8415,org_9369,FFS and farmer training,Humanitarian,Ayeyarwady,Labutta,57,57
44774,org_8415,org_9369,FFS and farmer training,Humanitarian,Ayeyarwady,Labutta,157,157
44774,org_8415,org_9369,FFS and farmer training,Humanitarian,Ayeyarwady,Labutta,102,102
44774,org_8415,org_9369,FFS and farmer training,Humanitarian,Ayeyarwady,Labutta,62,62
44774,org_8415,org_9369,FFS and farmer training,Humanitarian,Ayeyarwady,Labutta,158,158
44774,org_8415,org_9369,FFS and farmer training,Humanitarian,Ayeyarwady,Labutta,265,265
44774,org_8415,org_9369,FFS and farmer training,Humanitarian,Ayeyarwady,Labutta,68,68
44774,org_8415,org_9369,FFS and farmer training,Humanitarian,Ayeyarwady,Labutta,165,165
44774,org_8415,org_9369,FFS and farmer training,Humanitarian,Ayeyarwady,Labutta,270,270
44774,org_8415,org_9369,FFS and farmer training,Humanitarian,Ayeyarwady,Labutta,212,212
44774,org_8415,org_9369,FFS and farmer training,Humanitarian,Ayeyarwady,Labutta,252,252
44774,org_8415,org_9369,FFS and farmer training,Humanitarian,Ayeyarwady,Labutta,404,404
44774,org_8415,org_9369,FFS and farmer training,Humanitarian,Ayeyarwady,Labutta,211,211
44774,org_8415,org_9369,FFS and farmer training,Humanitarian,Ayeyarwady,Labutta,37,37
44774,org_8415,org_9369,FFS and farmer training,Humanitarian,Ayeyarwady,Labutta,78,78
44774,org_8415,org_9369,FFS and farmer training,Humanitarian,Ayeyarwady,Labutta,88,88
44774,org_8415,org_9369,FFS and farmer training,Humanitarian,Ayeyarwady,Labutta,68,68
44774,org_8415,org_9369,FFS and farmer training,Humanitarian,Ayeyarwady,Labutta,53,53
44774,org_8415,org_9369,FFS and farmer training,Humanitarian,Ayeyarwady,Labutta,172,172
44774,org_8415,org_9369,FFS and farmer training,Humanitarian,Ayeyarwady,Labutta,107,107
44774,org_8415,org_9369,FFS and farmer training,Humanitarian,Ayeyarwady,Labutta,36,36
44774,org_8415,org_9369,FFS and farmer training,Humanitarian,Ayeyarwady,Labutta,45,45
44774,org_8415,org_9369,FFS and farmer training,Humanitarian,Ayeyarwady,Labutta,55,55
44774,org_8415,org_5692,FFS and farmer training,Humanitarian,Ayeyarwady,Mawlamyinegyun,188,188
44774,org_8415,org_5692,FFS and farmer training,Humanitarian,Ayeyarwady,Mawlamyinegyun,139,139
44774,org_8415,org_5692,FFS and farmer training,Humanitarian,Ayeyarwady,Mawlamyinegyun,154,154
44774,org_8415,org_5692,FFS and farmer training,Humanitarian,Ayeyarwady,Mawlamyinegyun,156,156
44774,org_8415,org_5692,FFS and farmer training,Humanitarian,Ayeyarwady,Mawlamyinegyun,93,93
44774,org_8415,org_5692,FFS and farmer training,Humanitarian,Ayeyarwady,Mawlamyinegyun,171,171
44774,org_8415,org_5692,FFS and farmer training,Humanitarian,Ayeyarwady,Mawlamyinegyun,153,153
44774,org_8415,org_5692,FFS and farmer training,Humanitarian,Ayeyarwady,Mawlamyinegyun,81,81
44774,org_8415,org_5692,FFS and farmer training,Humanitarian,Ayeyarwady,Mawlamyinegyun,289,289
44774,org_8415,org_5692,FFS and farmer training,Humanitarian,Ayeyarwady,Mawlamyinegyun,106,106
44774,org_8415,org_5692,FFS and farmer training,Humanitarian,Ayeyarwady,Mawlamyinegyun,74,74
44774,org_8415,org_5692,FFS and farmer training,Humanitarian,Ayeyarwady,Mawlamyinegyun,164,164
44774,org_8415,org_5692,FFS and farmer training,Humanitarian,Ayeyarwady,Mawlamyinegyun,54,54
44774,org_8415,org_5692,FFS and farmer training,Humanitarian,Ayeyarwady,Mawlamyinegyun,62,62
44774,org_8415,org_5692,FFS and farmer training,Humanitarian,Ayeyarwady,Mawlamyinegyun,91,91
44774,org_8415,org_5692,FFS and farmer training,Humanitarian,Ayeyarwady,Mawlamyinegyun,129,129
44774,org_8415,org_5692,FFS and farmer training,Humanitarian,Ayeyarwady,Mawlamyinegyun,99,99
44774,org_8415,org_5692,FFS and farmer training,Humanitarian,Ayeyarwady,Mawlamyinegyun,130,130
44774,org_8415,org_5692,FFS and farmer training,Humanitarian,Ayeyarwady,Mawlamyinegyun,174,174
44774,org_8415,org_5692,FFS and farmer training,Humanitarian,Ayeyarwady,Mawlamyinegyun,99,99
44774,org_8415,org_5692,FFS and farmer training,Humanitarian,Ayeyarwady,Mawlamyinegyun,131,131
44774,org_8415,org_5692,FFS and farmer training,Humanitarian,Ayeyarwady,Mawlamyinegyun,383,383
44774,org_8415,org_5692,FFS and farmer training,Humanitarian,Ayeyarwady,Mawlamyinegyun,106,106
44774,org_8415,org_5692,FFS and farmer training,Humanitarian,Ayeyarwady,Mawlamyinegyun,46,46
44774,org_8415,org_5692,FFS and farmer training,Humanitarian,Ayeyarwady,Mawlamyinegyun,94,94
44774,org_8415,org_5692,FFS and farmer training,Humanitarian,Ayeyarwady,Mawlamyinegyun,101,101
44774,org_8415,org_5692,FFS and farmer training,Humanitarian,Ayeyarwady,Mawlamyinegyun,126,126
44774,org_8415,org_5692,FFS and farmer training,Humanitarian,Ayeyarwady,Mawlamyinegyun,298,298
44774,org_8415,org_5692,FFS and farmer training,Humanitarian,Ayeyarwady,Mawlamyinegyun,162,162
44774,org_8415,org_5692,FFS and farmer training,Humanitarian,Ayeyarwady,Mawlamyinegyun,109,109
44774,org_8415,org_5692,FFS and farmer training,Humanitarian,Ayeyarwady,Mawlamyinegyun,327,327
44805,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Kyauktaw,115,115
44805,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Kyauktaw,224,224
44805,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Kyauktaw,26,26
44805,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Kyauktaw,801,0
44805,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Kyauktaw,207,207
44805,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Kyauktaw,215,215
44805,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Kyauktaw,123,0
44805,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Kyauktaw,22,22
44805,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Kyauktaw,181,181
44805,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Kyauktaw,513,513
44805,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Kyauktaw,368,368
44805,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Kyauktaw,203,203
44805,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Kyauktaw,340,340
44805,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Kyauktaw,623,623
44805,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Kyauktaw,161,161
44805,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Kyauktaw,144,144
44805,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Kyauktaw,255,255
44805,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Rathedaung,190,190
44805,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Rathedaung,606,606
44805,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Rathedaung,628,628
44805,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Rathedaung,329,329
44805,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Rathedaung,317,317
44805,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Rathedaung,343,0
44805,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Rathedaung,181,181
44805,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Rathedaung,111,0
44805,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Rathedaung,169,169
44805,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Rathedaung,598,598
44805,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Rathedaung,138,138
44805,org_8415,org_5604,"crop, vegetable and seed kits",Humanitarian,Rakhine,Rathedaung,404,404
44805,org_7298,org_7298,FFS and farmer training,Humanitarian,Kachin,Momauk,5,0
44805,org_7298,org_7298,FFS and farmer training,Humanitarian,Kachin,Momauk,2,0
44805,org_7298,org_7298,FFS and farmer training,Humanitarian,Kachin,Momauk,1,0
44805,org_7298,org_7298,FFS and farmer training,Humanitarian,Kachin,Momauk,17,0
44805,org_7298,org_7298,FFS and farmer training,Humanitarian,Kachin,Momauk,7,0
44805,org_7298,org_7298,FFS and farmer training,Humanitarian,Kachin,Bhamo,4,0
44805,org_7298,org_7298,FFS and farmer training,Humanitarian,Kachin,Mansi,4,0
44805,org_7298,org_7298,FFS and farmer training,Humanitarian,Kachin,Mansi,4,0
44805,org_7298,org_7298,FFS and farmer training,Humanitarian,Kachin,Mansi,4,0
44805,org_7298,org_7298,FFS and farmer training,Humanitarian,Kachin,Momauk,45,0
44805,org_7298,org_7298,FFS and farmer training,Humanitarian,Kachin,Mansi,26,0
44805,org_7298,org_7298,FFS and farmer training,Humanitarian,Kachin,Mansi,57,57
44805,org_7298,org_7298,FFS and farmer training,Humanitarian,Kachin,Momauk,39,0
44805,org_7298,org_7298,FFS and farmer training,Humanitarian,Kachin,Momauk,19,0
44805,org_7298,org_7298,FFS and farmer training,Humanitarian,Kachin,Momauk,27,0
44805,org_7298,org_7298,FFS and farmer training,Humanitarian,Kachin,Bhamo,21,0
44805,org_7298,org_7298,FFS and farmer training,Humanitarian,Kachin,Momauk,45,0
44805,org_7298,org_7298,FFS and farmer training,Humanitarian,Kachin,Momauk,28,0
44805,org_7298,org_7298,FFS and farmer training,Humanitarian,Kachin,Momauk,43,0
44805,org_7298,org_7298,"crop, vegetable and seed kits",Humanitarian,Kachin,Momauk,39,0
44805,org_7298,org_7298,"crop, vegetable and seed kits",Humanitarian,Kachin,Momauk,19,0
44805,org_7298,org_7298,"crop, vegetable and seed kits",Humanitarian,Kachin,Momauk,27,0
44805,org_7298,org_7298,"crop, vegetable and seed kits",Humanitarian,Kachin,Bhamo,21,0
44805,org_7298,org_7298,"crop, vegetable and seed kits",Humanitarian,Kachin,Momauk,45,0
44805,org_7298,org_7298,"crop, vegetable and seed kits",Humanitarian,Kachin,Momauk,28,0
44805,org_7298,org_7298,"crop, vegetable and seed kits",Humanitarian,Kachin,Momauk,43,0
44805,org_7298,org_7298,fishery kits,Humanitarian,Rakhine,Pauktaw,30,30
44805,org_7298,org_7298,fishery kits,Humanitarian,Rakhine,Pauktaw,20,20
44805,org_7298,org_7298,fishery kits,Humanitarian,Rakhine,Pauktaw,10,10
44805,org_7298,org_7298,fishery kits,Humanitarian,Rakhine,Pauktaw,15,15
44805,org_7298,org_7298,fishery kits,Humanitarian,Rakhine,Pauktaw,25,25
